0	0.667901242308268	0.6761564382342634	0.6669134023408319
1	0.777723719753559	0.785898906058084	0.7765320580999485
2	0.7744006754707676	0.8024314894739932	0.7842193570150559
3	0.7761123379690783	0.8114896960081324	0.7907483922609528
4	0.784356071130041	0.8116361254172738	0.7951441421410596
5	0.7944519436454497	0.8117152948706197	0.8015808329444215
6	0.8143295176643907	0.7914393260644905	0.8018371378710192
7	0.7769538586148418	0.8197786090400073	0.7950061865224182
8	0.804739139267117	0.8081108859256756	0.8052638934963807
9	0.7923575299574597	0.8037912748619895	0.7967346377329201
